fp_data,fp_graph,fp_regime,fp_intervention,split,n_samples,n_variables
csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0043/interventions.csv,test,200,5
csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/interventions.csv,train,800,5
csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_5n_p1_continuous_1000_0044/interventions.csv,test,200,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/interventions.csv,train,800,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0042/interventions.csv,test,200,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/interventions.csv,train,800,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0043/interventions.csv,test,200,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/interventions.csv,train,800,5
csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_5n_p1_continuous_1000_0044/interventions.csv,test,200,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/interventions.csv,train,800,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0042/interventions.csv,test,200,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/interventions.csv,train,800,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0043/interventions.csv,test,200,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/interventions.csv,train,800,5
csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_5n_p1_continuous_1000_0044/interventions.csv,test,200,5
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/interventions.csv,train,800,6
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0042/interventions.csv,test,200,6
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/interventions.csv,train,800,6
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0043/interventions.csv,test,200,6
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/interventions.csv,train,800,6
csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_chain_6n_p1_continuous_1000_0044/interventions.csv,test,200,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/interventions.csv,train,800,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0042/interventions.csv,test,200,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/interventions.csv,train,800,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0043/interventions.csv,test,200,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/interventions.csv,train,800,6
csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_6n_p1_continuous_1000_0044/interventions.csv,test,200,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/interventions.csv,train,800,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0042/interventions.csv,test,200,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/interventions.csv,train,800,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0043/interventions.csv,test,200,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/interventions.csv,train,800,6
csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_6n_p1_continuous_1000_0044/interventions.csv,test,200,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/interventions.csv,train,800,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0042/interventions.csv,test,200,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/interventions.csv,train,800,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0043/interventions.csv,test,200,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/interventions.csv,train,800,6
csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_6n_p1_continuous_1000_0044/interventions.csv,test,200,6
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/interventions.csv,train,800,7
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0042/interventions.csv,test,200,7
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/interventions.csv,train,800,7
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0043/interventions.csv,test,200,7
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/interventions.csv,train,800,7
csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_chain_7n_p1_continuous_1000_0044/interventions.csv,test,200,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/interventions.csv,train,800,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0042/interventions.csv,test,200,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/interventions.csv,train,800,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0043/interventions.csv,test,200,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/interventions.csv,train,800,7
csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_collider_7n_p1_continuous_1000_0044/interventions.csv,test,200,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/interventions.csv,train,800,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0042/interventions.csv,test,200,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/interventions.csv,train,800,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0043/interventions.csv,test,200,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/interventions.csv,train,800,7
csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_backdoor_7n_p1_continuous_1000_0044/interventions.csv,test,200,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/interventions.csv,train,800,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0042/interventions.csv,test,200,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/interventions.csv,train,800,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0043/interventions.csv,test,200,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/interventions.csv,train,800,7
csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/data.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/graph.npy,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/regimes.csv,csuite_grid_datasets/csuite_weak_arrow_7n_p1_continuous_1000_0044/interventions.csv,test,200,7
